	GSM1194697	GSM1194698	GSM1194699
ENSG00000186352	406	774	190
ENSG00000213337	131	198	68
ENSG00000154945	1043	674	598
ENSG00000137494	58	133	78
ENSG00000065413	108	37	94
ENSG00000183831	32	47	31
ENSG00000186106	404	105	43
ENSG00000168876	204	197	74
ENSG00000151458	2651	2533	1662
ENSG00000139645	569	157	224
ENSG00000144031	0	0	0
ENSG00000100124	286	99	46
ENSG00000236442	0	0	0
ENSG00000164512	5	5	1
ENSG00000135299	622	698	407
ENSG00000124227	0	0	0
ENSG00000157999	95	0	0
ENSG00000181626	24	47	60
ENSG00000259271	0	0	0
ENSG00000230778	0	0	0
ENSG00000235098	194	425	37
ENSG00000230062	0	0	0
ENSG00000106013	11	12	0
ENSG00000156381	232	210	93
ENSG00000064999	304	590	225
ENSG00000185046	47	16	52
ENSG00000168096	66	53	88
ENSG00000284290	63	111	58
ENSG00000165138	127	44	81
ENSG00000206199	40	21	414
ENSG00000163516	432	1113	417
ENSG00000011426	1496	1291	432
ENSG00000131620	17	63	48
ENSG00000160746	137	56	22
ENSG00000047617	8	0	0
ENSG00000134343	0	0	0
ENSG00000262139	0	0	0
ENSG00000171714	0	0	1
ENSG00000177119	698	872	728
ENSG00000146205	4	4	2
ENSG00000074855	6	97	12
ENSG00000185101	56	26	56
ENSG00000011201	973	611	387
ENSG00000241859	41	21	9
ENSG00000140350	949	978	425
ENSG00000259516	10	1	0
ENSG00000136938	456	574	94
ENSG00000259790	8	0	0
ENSG00000231801	0	0	0
ENSG00000259461	0	0	0
ENSG00000248546	0	0	0
ENSG00000139223	5	0	0
ENSG00000143401	566	404	167
ENSG00000166825	68	2	47
ENSG00000169604	826	1035	1001
ENSG00000163297	678	685	227
ENSG00000274209	0	0	0
ENSG00000263482	0	0	0
ENSG00000135046	2595	4949	889
ENSG00000109511	0	0	0
ENSG00000122359	1935	2821	1043
ENSG00000104537	47	73	26
ENSG00000182718	14327	20897	6988
ENSG00000213406	6	63	2
ENSG00000231991	4	4	2
ENSG00000216740	2	6	1
ENSG00000177721	16	0	17
ENSG00000138772	181	444	90
ENSG00000196975	736	466	663
ENSG00000164111	1026	3024	537
ENSG00000197043	73	31	4
ENSG00000138279	1240	1072	457
ENSG00000265190	1852	2231	660
ENSG00000264230	1344	899	510
ENSG00000143412	0	5	4
ENSG00000136250	22	12	19
ENSG00000002726	1	2	8
ENSG00000131480	1	0	3
ENSG00000131471	0	11	0
ENSG00000260105	9	5	7
ENSG00000138356	1	0	0
ENSG00000243478	23	40	3
ENSG00000244301	1	0	0
ENSG00000138660	60	186	8
ENSG00000100280	698	206	195
ENSG00000234479	0	0	1
ENSG00000232707	0	0	0
ENSG00000166747	2070	1968	973
ENSG00000213983	1501	1934	689
ENSG00000072958	823	601	599
ENSG00000129354	175	101	13
ENSG00000106367	157	41	84
ENSG00000182287	33	36	22
ENSG00000226046	0	0	0
ENSG00000152056	286	154	121
ENSG00000196961	489	443	270
ENSG00000280759	368	701	187
ENSG00000006125	1329	1498	492
ENSG00000161203	2705	2899	1331
ENSG00000042753	242	443	146
ENSG00000132842	609	198	437
ENSG00000103723	96	97	95
ENSG00000065000	265	212	47
ENSG00000185009	1493	3750	486
ENSG00000070718	332	111	59
ENSG00000177879	103	420	51
ENSG00000157823	544	994	279
ENSG00000134262	92	587	291
ENSG00000081014	250	92	60
ENSG00000221838	176	251	89
ENSG00000100478	352	222	167
ENSG00000254470	107	11	63
ENSG00000053770	810	613	253
ENSG00000125843	502	102	287
ENSG00000242802	64	303	92
ENSG00000120868	280	797	88
ENSG00000276497	27	2	30
ENSG00000276495	30	21	14
ENSG00000011132	159	200	105
ENSG00000166313	19	7	0
ENSG00000077420	3	12	6
ENSG00000163697	1134	2298	957
ENSG00000113108	15	11	4
ENSG00000134982	557	1350	358
ENSG00000115266	13	12	3
ENSG00000154856	802	516	312
ENSG00000198768	179	104	155
ENSG00000132703	0	0	0
ENSG00000164062	234	54	66
ENSG00000248329	22	6	8
ENSG00000100823	2111	3438	1041
ENSG00000169188	529	43	186
ENSG00000117362	246	153	113
ENSG00000138613	67	212	130
ENSG00000166181	920	1141	236
ENSG00000234558	0	0	0
ENSG00000213962	0	0	0
ENSG00000149089	132	91	82
ENSG00000169621	11	4	21
ENSG00000171388	0	0	0
ENSG00000134817	0	0	0
ENSG00000105290	13	23	12
ENSG00000084234	10839	7716	5100
ENSG00000101474	595	1126	276
ENSG00000118137	0	0	0
ENSG00000158874	0	1	0
ENSG00000110244	0	0	0
ENSG00000110243	0	0	0
ENSG00000084674	3	0	17
ENSG00000111701	39	0	0
ENSG00000124701	3	0	0
ENSG00000262156	169	121	163
ENSG00000248822	0	0	0
ENSG00000179750	561	565	91
ENSG00000244509	976	879	900
ENSG00000243811	226	72	34
ENSG00000128394	217	91	45
ENSG00000239713	450	340	195
ENSG00000100298	9	0	0
ENSG00000173627	0	0	0
ENSG00000184730	31	16	10
ENSG00000130208	41	102	219
ENSG00000214855	23	14	12
ENSG00000234906	5	0	0
ENSG00000110245	0	0	0
ENSG00000267467	5	0	0
ENSG00000224916	1	1	5
ENSG00000189058	71	46	19
ENSG00000130203	71	45	114
ENSG00000175336	3	1	5
ENSG00000091583	2	2	1
ENSG00000100342	519	1517	244
ENSG00000128335	149	374	178
ENSG00000128284	58	35	22
ENSG00000100336	818	877	608
ENSG00000277390	0	0	0
ENSG00000221963	2987	3075	1088
ENSG00000178878	154	142	158
ENSG00000235754	27	31	0
ENSG00000184831	46	71	5
ENSG00000155008	643	538	576
ENSG00000270560	0	0	0
ENSG00000240902	0	0	0
ENSG00000255700	0	0	0
ENSG00000248122	0	0	0
ENSG00000260240	0	1	3
ENSG00000142192	2057	2415	970
ENSG00000062725	839	666	243
ENSG00000157500	438	227	187
ENSG00000136044	894	506	755
ENSG00000198931	395	706	227
ENSG00000137074	570	559	174
ENSG00000240583	65	284	9
ENSG00000143595	0	3	0
ENSG00000178301	28	0	7
ENSG00000184945	0	0	0
ENSG00000185176	0	0	0
ENSG00000167580	65	0	1
ENSG00000165272	3165	1749	2530
ENSG00000171885	43	52	15
ENSG00000161798	1499	612	221
ENSG00000086159	57	40	28
ENSG00000165269	38	56	13
ENSG00000186466	19	0	1
ENSG00000181997	0	0	0
ENSG00000279688	0	0	0
ENSG00000176115	0	0	2
ENSG00000278122	0	0	0
ENSG00000103375	0	0	0
ENSG00000103569	104	100	108
ENSG00000021776	1841	1309	365
ENSG00000169083	2	10	24
ENSG00000078061	420	239	226
ENSG00000231264	0	0	0
ENSG00000224368	0	0	0
ENSG00000227298	0	0	0
ENSG00000186635	449	332	167
ENSG00000047365	1398	1384	527
ENSG00000120318	259	113	51
ENSG00000198576	0	0	0
ENSG00000095139	2654	3494	1610
ENSG00000109321	151	376	70
ENSG00000119682	1642	2218	620
ENSG00000143761	4369	5177	1358
ENSG00000219807	0	0	0
ENSG00000213137	0	1	0
ENSG00000253885	0	0	0
ENSG00000134287	1057	253	333
ENSG00000168374	821	961	594
ENSG00000271525	0	0	0
ENSG00000236527	0	0	0
ENSG00000214051	0	0	0
ENSG00000231222	2	0	0
ENSG00000004059	252	99	54
ENSG00000165527	1661	3207	729
ENSG00000101199	310	612	55
ENSG00000149182	264	224	252
ENSG00000242247	544	311	102
ENSG00000066777	2941	2312	1648
ENSG00000124198	2460	4606	1600
ENSG00000112379	1322	1047	730
ENSG00000164144	446	315	303
ENSG00000132254	566	823	75
ENSG00000101246	74	200	58
ENSG00000118520	8	17	0
ENSG00000081181	286	488	167
ENSG00000186103	1	1	2
ENSG00000240058	6	11	0
ENSG00000265293	13	28	17
ENSG00000134884	196	334	199
ENSG00000175220	2134	1677	1149
ENSG00000071205	67	192	31
ENSG00000275568	307	131	95
ENSG00000274734	319	219	38
ENSG00000165322	1020	547	495
ENSG00000075884	83	19	86
ENSG00000288353	328	191	191
ENSG00000146376	322	146	138
ENSG00000213390	131	447	73
ENSG00000269891	0	264	0
ENSG00000137727	213	25	34
ENSG00000107863	2804	3541	1741
ENSG00000128805	184	43	46
ENSG00000273780	474	698	134
ENSG00000260781	0	0	0
ENSG00000138639	275	563	370
ENSG00000163219	86	65	196
ENSG00000145819	756	429	67
ENSG00000276907	415	90	99
ENSG00000088756	413	172	233
ENSG00000137962	1231	3275	357
ENSG00000186517	209	18	37
ENSG00000031081	66	195	16
ENSG00000134909	5087	3190	3185
ENSG00000004777	2	0	0
ENSG00000160007	1444	1008	277
ENSG00000147256	0	0	0
ENSG00000147799	21	4	0
ENSG00000089820	93	865	23
ENSG00000124143	84	47	4
ENSG00000165895	352	639	417
ENSG00000227817	0	2	0
ENSG00000231147	0	0	0
ENSG00000235759	0	0	0
ENSG00000258080	23	77	27
ENSG00000258233	6	0	10
ENSG00000006740	29	14	18
ENSG00000180448	11	24	33
ENSG00000100852	2903	2208	875
ENSG00000047648	4	237	2
ENSG00000241484	543	449	194
ENSG00000123329	60	10	4
ENSG00000141522	265	785	108
ENSG00000111348	997	972	158
ENSG00000242173	14	9	15
ENSG00000076928	150	708	230
ENSG00000274726	144	290	184
ENSG00000074964	32	6	8
ENSG00000132694	1095	2337	147
ENSG00000196914	6506	4978	3369
ENSG00000198844	20	20	12
ENSG00000130762	44	93	67
ENSG00000110237	250	581	64
ENSG00000104880	86	166	0
ENSG00000142632	146	142	166
ENSG00000116584	268	441	329
ENSG00000240771	24	0	0
ENSG00000277101	48	50	109
ENSG00000214944	690	724	146
ENSG00000163947	608	1525	712
ENSG00000214694	5	0	7
ENSG00000204959	742	520	240
ENSG00000288422	234	203	92
ENSG00000183111	105	144	8
ENSG00000236699	118	167	73
ENSG00000137135	183	149	161
ENSG00000136002	480	229	186
ENSG00000165801	176	309	80
ENSG00000284933	358	160	379
ENSG00000129675	13	166	4
ENSG00000102606	222	494	517
ENSG00000131089	102	183	124
ENSG00000117713	1889	1688	825
ENSG00000049618	2077	1578	1865
ENSG00000189079	2226	942	1307
ENSG00000116017	107	97	101
ENSG00000179361	259	1782	104
ENSG00000205143	0	0	0
ENSG00000032219	546	359	507
ENSG00000054267	898	779	890
ENSG00000196843	114	81	16
ENSG00000150347	1169	923	720
ENSG00000166233	3507	5601	1960
ENSG00000177479	362	428	334
ENSG00000221883	38	12	15
ENSG00000266296	0	0	0
ENSG00000120805	726	1105	550
ENSG00000175414	183	273	152
ENSG00000152213	43	85	38
ENSG00000174225	3	0	8
ENSG00000169379	133	128	15
ENSG00000179674	0	5	2
ENSG00000152219	233	631	433
ENSG00000268223	0	0	0
ENSG00000185305	249	349	92
ENSG00000214087	190	86	94
ENSG00000185829	214	25	27
ENSG00000276276	92	197	38
ENSG00000213465	297	136	109
ENSG00000273003	0	0	0
ENSG00000102931	287	566	7
ENSG00000265934	0	0	0
ENSG00000225225	0	0	0
ENSG00000258071	0	0	0
ENSG00000215486	0	0	0
ENSG00000249312	0	22	0
ENSG00000254351	0	0	0
ENSG00000248355	0	0	1
ENSG00000230418	0	0	0
ENSG00000263125	0	1	0
ENSG00000138175	216	506	117
ENSG00000122644	280	82	203
ENSG00000122872	2	2	72
ENSG00000248780	21	0	0
ENSG00000188042	1109	1896	502
ENSG00000175906	43	429	25
ENSG00000162980	686	968	614
ENSG00000227864	0	0	0
ENSG00000236818	0	0	0
ENSG00000228431	0	0	0
ENSG00000224806	0	0	0
ENSG00000165997	1873	1533	1153
ENSG00000141748	3	15	6
ENSG00000113966	97	48	38
ENSG00000170540	1045	734	273
ENSG00000255664	0	0	0
ENSG00000225355	0	0	0
ENSG00000255014	0	0	0
ENSG00000182196	338	157	52
ENSG00000144746	391	284	72
ENSG00000177917	283	345	92
ENSG00000143862	77	49	84
ENSG00000134108	754	1556	403
ENSG00000196503	2	4	12
ENSG00000104442	298	361	112
ENSG00000282813	732	820	546
ENSG00000178660	0	0	0
ENSG00000157343	0	0	0
ENSG00000118690	71	141	6
ENSG00000165309	29	1	34
ENSG00000140691	14	0	0
ENSG00000105676	138	68	56
ENSG00000125449	167	142	46
ENSG00000114098	558	484	169
ENSG00000225254	0	0	0
ENSG00000135931	135	108	113
ENSG00000126947	18	14	0
ENSG00000184867	54	144	54
ENSG00000102401	154	69	348
ENSG00000196440	75	33	82
ENSG00000125962	340	246	85
ENSG00000198960	96	582	55
ENSG00000204072	94	0	79
ENSG00000254636	0	0	0
ENSG00000146476	115	130	18
ENSG00000143437	673	214	423
ENSG00000172379	262	46	41
ENSG00000133794	143	153	109
ENSG00000029153	858	632	259
ENSG00000241685	1575	1111	722
ENSG00000130429	416	377	172
ENSG00000163466	6481	8316	3570
ENSG00000111229	1017	3005	521
ENSG00000226284	0	1	6
ENSG00000238137	0	0	0
ENSG00000214027	0	0	0
ENSG00000241553	1312	834	316
ENSG00000250151	0	0	0
ENSG00000162704	1222	964	496
ENSG00000136950	164	124	180
ENSG00000242498	854	317	401
ENSG00000128989	2551	3095	1474
ENSG00000172995	0	0	0
ENSG00000120500	13	0	0
ENSG00000137486	104	49	35
ENSG00000141480	468	243	201
ENSG00000197070	218	71	44
ENSG00000105643	136	6	12
ENSG00000113369	1304	1928	971
ENSG00000140450	230	652	220
ENSG00000205784	6	0	0
ENSG00000100299	98	60	70
ENSG00000113273	348	423	243
ENSG00000006756	762	381	265
ENSG00000225117	5	1	7
ENSG00000062096	1	0	0
ENSG00000232226	0	0	0
ENSG00000141337	766	240	302
ENSG00000205667	0	0	0
ENSG00000183876	0	864	2
ENSG00000180801	1278	1423	1655
ENSG00000164291	65	199	56
ENSG00000129744	0	0	0
ENSG00000237408	0	0	0
ENSG00000238048	0	0	1
ENSG00000156219	41	29	15
ENSG00000111339	57	25	66
ENSG00000167311	0	1	0
ENSG00000117407	156	103	67
ENSG00000173409	351	167	92
ENSG00000099889	40	108	18
ENSG00000004848	17	0	0
ENSG00000214435	164	86	161
ENSG00000104763	1242	917	439
ENSG00000188611	76	172	6
ENSG00000204147	100	376	25
ENSG00000153317	1227	1307	772
ENSG00000151693	453	573	467
ENSG00000282854	180	182	24
ENSG00000065802	197	258	144
ENSG00000146926	0	0	0
ENSG00000165192	13	12	13
ENSG00000198881	0	0	0
ENSG00000196372	83	57	78
ENSG00000239388	2	0	0
ENSG00000146809	0	0	0
ENSG00000161664	44	60	2
ENSG00000154007	0	0	0
ENSG00000182177	42	27	34
ENSG00000278693	4	0	20
ENSG00000115239	969	736	534
ENSG00000005981	36	40	11
ENSG00000164122	0	0	0
ENSG00000148331	352	687	150
ENSG00000183475	732	967	645
ENSG00000177981	356	351	139
ENSG00000102048	4	7	80
ENSG00000258527	1	15	0
ENSG00000138303	432	761	229
ENSG00000100325	500	560	169
ENSG00000112249	1608	1457	1084
ENSG00000139352	0	0	0
ENSG00000183734	24	0	1
ENSG00000176009	0	0	0
ENSG00000187855	0	0	0
ENSG00000232237	0	0	0
ENSG00000111875	228	77	124
ENSG00000288210	200	209	22
ENSG00000141505	36	42	60
ENSG00000161944	0	0	0
ENSG00000116539	4467	3678	3891
ENSG00000129691	843	625	79
ENSG00000281502	0	0	0
ENSG00000110881	194	30	48
ENSG00000108684	0	0	0
ENSG00000213199	0	0	0
ENSG00000072182	15	19	6
ENSG00000262505	0	0	0
ENSG00000101440	0	0	0
ENSG00000126522	49	14	330
ENSG00000244723	13	11	1
ENSG00000196433	29	11	58
ENSG00000169093	35	21	9
ENSG00000070669	450	443	108
ENSG00000138381	505	347	383
ENSG00000248498	0	0	0
ENSG00000236554	0	0	0
ENSG00000251470	0	0	0
ENSG00000267333	0	0	0
ENSG00000108381	191	148	143
ENSG00000204653	0	0	15
ENSG00000166183	27	1	4
ENSG00000198363	2898	2849	1112
ENSG00000174939	6	5	239
ENSG00000128203	81	262	62
ENSG00000066279	1021	1059	520
ENSG00000106819	49	240	38
ENSG00000244617	1	0	0
ENSG00000169696	96	24	32
ENSG00000162174	147	92	74
ENSG00000130707	1138	1312	274
ENSG00000220517	0	0	0
ENSG00000215325	0	0	1
ENSG00000225308	0	1	0
ENSG00000237437	0	0	7
ENSG00000223922	0	0	0
ENSG00000213487	0	0	0
ENSG00000227881	1	0	0
ENSG00000215583	0	0	0
ENSG00000236893	5	1	0
ENSG00000217791	0	0	0
ENSG00000034533	182	287	49
ENSG00000188886	4	0	0
ENSG00000152092	0	0	0
ENSG00000148219	2831	3864	3275
ENSG00000171456	427	1232	278
ENSG00000143970	1167	914	477
ENSG00000141431	3	0	0
ENSG00000154438	30	10	11
ENSG00000283024	604	496	280
ENSG00000156802	1056	1101	384
ENSG00000119778	871	732	673
ENSG00000197785	68	20	9
ENSG00000160072	217	53	126
ENSG00000215915	258	187	786
ENSG00000176208	247	123	207
ENSG00000231257	153	250	252
ENSG00000167654	129	112	81
ENSG00000107669	701	789	431
ENSG00000226864	0	0	0
ENSG00000123268	184	234	222
ENSG00000219387	1	2	0
ENSG00000115966	1049	1006	267
ENSG00000162772	283	328	513
ENSG00000128272	1378	1681	456
ENSG00000213338	0	0	0
ENSG00000273041	0	0	0
ENSG00000228218	0	1	0
ENSG00000256167	4	10	0
ENSG00000169136	105	153	144
ENSG00000118217	1425	1095	662
ENSG00000228628	639	312	509
ENSG00000170653	2201	1537	1402
ENSG00000171681	2403	1904	1536
ENSG00000166669	283	239	110
ENSG00000152348	286	386	196
ENSG00000123395	108	79	66
ENSG00000145782	273	254	334
ENSG00000224121	0	0	0
ENSG00000175224	1171	1211	370
ENSG00000126775	1003	910	520
ENSG00000281089	360	342	294
ENSG00000168010	125	91	165
ENSG00000110046	271	132	410
ENSG00000066739	1089	1172	736
ENSG00000144848	220	320	125
ENSG00000224357	0	0	0
ENSG00000101844	185	111	73
ENSG00000232735	0	0	0
ENSG00000168397	293	166	277
ENSG00000125703	30	22	4
ENSG00000130734	33	47	15
ENSG00000057663	469	427	236
ENSG00000197548	569	384	160
ENSG00000198925	674	471	267
ENSG00000181652	7	0	0
ENSG00000138363	398	437	348
ENSG00000198513	6	135	62
ENSG00000119787	1039	1225	546
ENSG00000184743	907	1230	453
ENSG00000149311	1509	918	1152
ENSG00000166454	1519	1389	1061
ENSG00000111676	777	475	632
ENSG00000172238	0	0	0
ENSG00000179774	0	0	0
ENSG00000168874	10	11	0
ENSG00000177556	175	138	172
ENSG00000206190	0	5	0
ENSG00000118322	386	339	187
ENSG00000145246	323	175	180
ENSG00000068650	482	639	106
ENSG00000058063	3096	2517	1108
ENSG00000101974	445	735	114
ENSG00000075673	65	215	78
ENSG00000105726	102	77	100
ENSG00000159363	141	203	18
ENSG00000133657	3309	4932	1350
ENSG00000127249	116	369	1
ENSG00000187527	13	0	2
ENSG00000163399	4494	3298	1600
ENSG00000018625	36	62	11
ENSG00000105409	3	17	2
ENSG00000132681	80	110	86
ENSG00000143153	2215	3735	793
ENSG00000249212	53	123	1
ENSG00000129244	46	15	21
ENSG00000069849	930	1227	525
ENSG00000271707	0	0	1
ENSG00000101892	29	9	19
ENSG00000262145	26	8	66
ENSG00000196296	10	4	19
ENSG00000174437	6020	6821	3542
ENSG00000074370	46	36	19
ENSG00000070961	277	496	150
ENSG00000157087	0	0	0
ENSG00000067842	0	0	0
ENSG00000058668	1466	1679	705
ENSG00000017260	1177	1656	579
ENSG00000064270	442	871	354
ENSG00000105675	7	0	0
ENSG00000186009	0	0	0
ENSG00000071553	592	1224	295
ENSG00000205464	56	193	40
ENSG00000182220	576	1203	706
ENSG00000033627	424	357	285
ENSG00000185344	1020	876	470
ENSG00000105929	173	100	341
ENSG00000117410	959	1193	833
ENSG00000185883	1009	877	831
ENSG00000230201	0	0	0
ENSG00000244142	0	8	0
ENSG00000213435	0	0	0
ENSG00000159720	1115	628	434
ENSG00000147614	52	32	51
ENSG00000113732	1419	1868	655
ENSG00000225364	1	0	0
ENSG00000223513	0	0	0
ENSG00000238038	0	0	0
ENSG00000227883	0	0	0
ENSG00000171130	78	0	24
ENSG00000114573	1665	1681	412
ENSG00000116039	174	0	25
ENSG00000147416	383	628	172
ENSG00000155097	708	462	507
ENSG00000143882	295	192	117
ENSG00000100554	852	1213	347
ENSG00000131100	1380	1249	1293
ENSG00000225099	0	0	0
ENSG00000250565	106	236	36
ENSG00000128524	702	616	114
ENSG00000136888	413	444	261
ENSG00000253502	0	0	0
ENSG00000224662	0	0	0
ENSG00000233343	3	0	0
ENSG00000249372	0	0	0
ENSG00000230474	0	0	0
ENSG00000234920	0	0	0
ENSG00000254870	1	0	0
ENSG00000263014	0	0	0
ENSG00000047249	176	828	210
ENSG00000165240	385	247	239
ENSG00000123191	316	341	258
ENSG00000124406	25	29	0
ENSG00000132932	2	36	46
ENSG00000229800	0	0	0
ENSG00000233963	2	1	4
ENSG00000081923	2993	3223	775
ENSG00000143515	164	110	233
ENSG00000130270	77	55	37
ENSG00000104043	36	202	72
ENSG00000179766	0	0	0
ENSG00000054793	2373	2049	766
ENSG00000282266	1560	2660	1723
ENSG00000123472	237	280	173
ENSG00000171953	53	37	6
ENSG00000175054	1469	1547	734
ENSG00000138085	2067	1315	528
ENSG00000164053	58	5	44
ENSG00000088812	1485	786	390
ENSG00000107518	18	2	4
ENSG00000085224	2036	2110	989
ENSG00000124788	831	393	459
ENSG00000130638	1046	1808	492
ENSG00000224470	306	160	341
ENSG00000204842	1220	1062	694
ENSG00000168488	605	676	403
ENSG00000066427	1937	1856	1270
ENSG00000123594	0	37	0
ENSG00000163635	860	848	385
ENSG00000146776	374	370	221
ENSG00000162650	13	9	5
ENSG00000087152	116	254	39
ENSG00000253719	451	845	199
ENSG00000148090	45	111	12
ENSG00000127423	31	260	51
ENSG00000115307	1574	1696	845
ENSG00000087586	474	255	60
ENSG00000175756	437	334	130
ENSG00000178999	168	29	13
ENSG00000105146	3	6	0
ENSG00000158321	707	618	787
ENSG00000169857	11	40	6
ENSG00000135407	235	143	28
ENSG00000105778	2255	3403	1689
ENSG00000101200	0	0	0
ENSG00000119986	650	1353	449
ENSG00000166148	15	10	30
ENSG00000198049	0	0	0
ENSG00000126895	0	0	0
ENSG00000204195	0	0	0
ENSG00000147160	0	33	0
ENSG00000162779	2	0	0
ENSG00000103126	102	64	32
ENSG00000168646	4	51	0
ENSG00000167601	603	954	547
ENSG00000160862	156	1	3
ENSG00000214313	0	0	0
ENSG00000214252	0	0	0
ENSG00000163512	315	110	91
ENSG00000155096	736	990	482
ENSG00000142920	33	60	0
ENSG00000278624	18	26	28
ENSG00000270444	0	0	0
ENSG00000273686	5440	6599	3572
ENSG00000169255	77	265	27
ENSG00000229948	2	0	3
ENSG00000282880	302	196	162
ENSG00000218725	0	0	0
ENSG00000172318	20	38	9
ENSG00000162630	113	48	85
ENSG00000235155	207	28	8
ENSG00000183778	40	35	28
ENSG00000176022	100	160	301
ENSG00000109956	13	84	14
ENSG00000112309	26	51	40
ENSG00000149541	120	53	86
ENSG00000244009	0	0	0
ENSG00000187676	73	13	160
ENSG00000170340	430	249	293
ENSG00000229946	0	0	0
ENSG00000179913	388	349	37
ENSG00000176383	37	67	27
ENSG00000176597	1251	1261	841
ENSG00000198488	14	15	5
ENSG00000156966	225	631	70
ENSG00000177191	52	4	1
ENSG00000237172	147	396	222
ENSG00000277033	16	66	38
ENSG00000251237	0	0	0
ENSG00000271328	0	0	0
ENSG00000135454	9	0	0
ENSG00000167080	1269	1287	777
ENSG00000248883	0	0	0
ENSG00000139044	113	150	84
ENSG00000182272	32	75	7
ENSG00000086062	4649	4005	3357
ENSG00000117411	153	203	26
ENSG00000158850	132	122	217
ENSG00000121578	1304	589	614
ENSG00000158470	2447	2358	1643
ENSG00000118276	142	13	21
ENSG00000027847	316	96	48
ENSG00000174684	43	40	1
ENSG00000108641	47	0	31
ENSG00000123810	82	61	0
ENSG00000164929	236	122	138
ENSG00000276559	2	0	0
ENSG00000105393	233	364	54
ENSG00000186318	590	551	298
ENSG00000182240	982	2010	536
ENSG00000156273	786	618	543
ENSG00000112182	98	14	93
ENSG00000002330	114	52	46
ENSG00000107262	1565	1379	1117
ENSG00000112208	300	307	184
ENSG00000151929	701	276	357
ENSG00000156735	605	415	625
ENSG00000166170	1109	1362	389
ENSG00000229524	687	229	413
ENSG00000187172	7	10	6
ENSG00000266074	27	2	3
ENSG00000140320	337	150	9
ENSG00000175866	302	237	44
ENSG00000006453	1676	1992	940
ENSG00000128298	10	4	0
ENSG00000007516	66	210	41
ENSG00000030110	278	155	23
ENSG00000175730	0	0	0
ENSG00000236616	0	0	0
ENSG00000095739	42	18	0
ENSG00000175334	1108	1755	163
ENSG00000258531	17	9	19
ENSG00000230306	0	0	0
ENSG00000237758	0	6	1
ENSG00000223828	0	0	0
ENSG00000225935	0	0	0
ENSG00000125888	0	0	0
ENSG00000153064	113	18	71
ENSG00000172530	46	85	35
ENSG00000163930	279	316	165
ENSG00000138376	293	262	196
ENSG00000125492	0	0	0
ENSG00000143032	0	0	0
ENSG00000131668	0	0	0
ENSG00000043039	17	89	21
ENSG00000176788	1521	1503	758
ENSG00000230535	0	6	0
ENSG00000156127	22	30	0
ENSG00000168062	89	205	22
ENSG00000123685	0	0	0
ENSG00000087088	90	95	44
ENSG00000198604	2423	2077	564
ENSG00000009954	1564	992	804
ENSG00000076108	1779	1609	1291
ENSG00000123636	2830	2192	1856
ENSG00000105327	3	0	0
ENSG00000214413	740	199	352
ENSG00000119636	252	85	288
ENSG00000129151	174	176	105
ENSG00000174483	101	335	36
ENSG00000179941	187	224	94
ENSG00000181004	47	18	11
ENSG00000125124	168	300	136
ENSG00000140463	589	295	209
ENSG00000163093	72	28	37
ENSG00000138686	277	274	44
ENSG00000122507	180	29	197
ENSG00000114439	617	937	793
ENSG00000187244	1040	349	325
ENSG00000132692	3	0	0
ENSG00000283852	376	397	198
ENSG00000185825	627	584	133
ENSG00000261217	0	0	0
ENSG00000260047	0	0	0
ENSG00000285460	232	226	51
ENSG00000258397	0	0	0
ENSG00000258771	0	0	0
ENSG00000137936	305	557	55
ENSG00000064787	836	694	204
ENSG00000116752	182	178	67
ENSG00000255051	0	0	0
ENSG00000234332	0	0	11
ENSG00000226670	0	0	0
ENSG00000141376	458	709	247
ENSG00000124243	495	431	326
ENSG00000060982	747	2105	508
